URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Visit Duration,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
https://www.geoguessr.com/game/jQOSIrAQsfatrUZo,A Diverse World - Game - GeoGuessr,22/3/2023 22:20,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89917
https://www.geoguessr.com/game/wS6r50NqNvyot9hz,A Diverse World - Game - GeoGuessr,22/3/2023 22:19,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89914
https://www.geoguessr.com/game/06NgRqqMaZvc0Jkw,GeoGuessr - Let's explore the world!,22/3/2023 22:17,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89909
https://www.geoguessr.com/game/iAnyOwHBGmgv2cOl,A Diverse World - Game - GeoGuessr,22/3/2023 22:16,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89906
https://www.geoguessr.com/game/ajHMq8CVUyVEkD1m,GeoGuessr - Let's explore the world!,22/3/2023 22:14,1,,Link,01:28.3,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89905
https://www.geoguessr.com/game/U6gMZhwC9cTZ42lR,A Diverse World - Game - GeoGuessr,22/3/2023 21:44,1,,Link,29:50.4,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89874
https://www.geoguessr.com/game/gZQVEE9lAgSjo9Ca,GeoGuessr - Let's explore the world!,22/3/2023 21:42,1,,Link,01:09.8,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89870
https://www.geoguessr.com/game/PAhgoKXnTqCwc1zM,GeoGuessr - Let's explore the world!,22/3/2023 21:41,1,,Link,01:09.1,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89866
https://www.geoguessr.com/game/kPf3UiNTaLNTzsB0,World - Game - GeoGuessr,22/3/2023 21:38,3,https://www.geoguessr.com/game/ekU9mgQIDwAicDGN,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89856
https://www.geoguessr.com/game/ekU9mgQIDwAicDGN,GeoGuessr - Let's explore the world!,22/3/2023 21:37,1,,Link,01:20.0,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89855
https://www.geoguessr.com/game/x1CRww6ZgRpWCkVL,World - Game - GeoGuessr,22/3/2023 21:36,1,,Link,00:02.8,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,89844
